Date,Source,Search term,URL,Title,Brief,Article
2016-01-04,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/briefing/ECE8341340/Videnskabens-horisont-er-blevet-udvidet---igen/,Fire diskrete fyre indlemmet i videnskabens fineste selskab,"Mark Zuckerberg har som nytårsforsæt at ville udvikle en ""butler-robot"", en personlig assistent med kunstig","Fire yderst sjældne grundstoffer føjet til det periodiske system. Derfor har Nimr al-Nimrs død betydning for storpolitik. Diplomatens trumf: Vi skifter jeres gadenavn. Svenske jægere holder ulvebestand nede.
Du læserPremiums Briefing,som hver dag til middag giver dig en håndfuld gode læseoplevelser – udvalgt af Premiums nyhedsvært.Meld dig til Premiumi dag, hvis du ikke allerede er abonnent. Den første måned er gratis.Har du tips, tricks eller bemærkninger, så skriv tilpremium@jp.dk. Vi svarer altid.
Endnu engang harvidenskabelige landvindingermedført, at lærebøger verden over skal skrives om, skriver detbritiske dagblad The Guardian. Denne gang drejer det sig omdet periodiske system(grundstoffer ordnet efter antallet af protoner i kernen og antallet af elektroner, der bevæger sig rundt om kernen). Her skal i systemets syvende række nu tilføjesfire nye grundstoffer: Ununtrium (nr. 113), ununpentium (nr. 115), ununseptium (nr. 117) og ununoctium (nr. 118). De fire grundstoffer er opdaget og beskrevet af forskerhold i Japan, Rusland og USA, og de blev den 30. december godkendt af verdensorganisationenInternational Union of Pure and Applied Chemistry. De japanske forskere, der opdagede grundstof 113, er nu gået på jagt efter nummer 119, skriver The Guardian. De nye grundstoffer er uhyre sjældne og kunstigt frembragte stoffer, som det kun er lykkedes forskerne at frembringe i ganske små mængder eller at fastholde i laboratorieforsøg i ganske få sekunder.
religiøse leder Nimr al-Nimr i weekendenhar skabt denalvorligste krise i forholdet til Irani flere årtier, lyder den generelle opfattelse i internationale medier. Men hvem er denne al-Nimr, hvis henrettelse fik præstestyret i Iran helt op i det røde felt? Og hvorfor har hans død betydning? Svaret er komplekst,skriver Bloomberg, men lyder blandt andet, at al-Nimr var en af de få shia-muslimske stemmer, som vovede atkritisere den saudi-arabiske regering, dvs. kongefamilien. Bloombergs eksperter vurderer, at Saudi-Arabien helt bevidst henrettede al-Nimr som led i landets »get-tough«-politik, og at initiativet nu ligger hos Iran, som blandt sine repressalier har yderligere støtte til houthi-rebeller i Yemen eller den shiamuslimske milits Hizbollah.
Den diplomatiske strid mellem Saudi-Arabien og Iran er foreløbig - og heldigvis -endt i en hård ordkrig, men det diplomatiske våbenarsenal rummer flere andre - ublodige - muligheder for atgenere modparten, skrivernyhedsbrevet Quartz. Et klassisk træk er at ændre navnet på den gade eller plads, hvormodpartens ambassadehar adresse, ogflere medier skriver, at Iran overvejer at ændre navnet, hvor Saudi-Arabiens ambassade i Teheran ligger, tilSheikh Nimr al-Nimr Street. På det diplomatiske indeks er detstærkt vanærendeat have til huse på en adresse, der bærer navnet på en kontroversiel person, måske ligefrem en direkte fjende.Et par eksempler: I 1981 opkaldte Iran gaden, hvor Storbritanniens ambassade er placeret, efterIRA-terroristen Bobby Sands, og i 1984 ændrede det amerikanske senat navnet på pladsen i Washington, hvor Sovjetunionens ambassade ligger,til Andrej Sakharov Plaza- opkaldt efter den nobelprisbelønnede og fængslede dissident.
Facebook-stifteren Mark Zuckerberg har som nytårsforsæt at ville udvikle en""butler-robot"", enpersonlig assistent med kunstig intelligensder kan udføre faste opgaver på en arbejdsplads eller i hjemmet. Måske skulle Zuckerberg nøjes med at ringe tilNanyang Technological Universityi Singapore og bestille et modificereteksemplar af Nadine. ""Hun"" - en robot med vellignende hud og bølgende hår - fungerer somreceptionist på universitetet, og hendes faste opgave er at hilse venligt på studerende og ansatte, huske navne, smile og se folk i øjnene. Når de næste gang passerer robotten med de særdeles humanoide træk, husker hun den seneste samtale, de førte sammen, skriverScience Daily.bestand af rovdyret. Efterhånden er der ca. 400 ulve i landet, og bestanden skal holdes nede på dette niveau, har Sveriges miljøministerium fastslået i en vildtforvaltningsplan. Det betyder, at der frem til udgangen af februar kanskydes op til 15 ulve, skriver detengelsksprogede svenske dagblad The Local. Den første ulv blev skudt lørdag, da jagten netop var gået ind.
Internettet bugner dagligt af forslag til rejsemål, men på Briefing blev vi duperet af denne fantastiske præsentation af12 rejsemål, som man - hvis pengene rækker - burde besøge i 2016. Tjek selv de overdådigebilleder på Mashable.
Se det store udvalg af Premium-artikler påPremiums forside. Her er adgang til alle Premiums sektioner; Indblik, Indland, International, Erhverv, Kultur/Anmeldelser, Livsstil med mere.
Meld dig til Premiumi dag, hvis du ikke allerede er abonnent. Den første måned er gratis, og der er ingen binding den første måned"
2016-01-04,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/briefing/ECE8341118/pasloes-epoke-paa-61-aar-sluttede-i-nat/,Overblik på 3 min. Mark Zuckerberg vil bygge en butler-robot,"En personlig assistent med kunstig intelligens, der kan løse mindre opgaver i hjemmet, skriver Zuckerberg","Pendlerformand: Vent bare til i eftermiddag. Vælgerne: Flygtninge og indvandrere er klart vores største problem. Facebook-stifter vil bygge en butler-robot. Iskold luft mellem Saudi-Arabien og Iran, og Storbritannien frygter ny ""Jihad-John"".
Du læserPremiums Briefing -hver morgengiver vi dig et overblik over de vigtigste historier – skrevet og redigeret af vores nyhedsvært.Meld dig til Premiumi dag, hvis du ikke allerede er abonnent. Den første måned er gratis.Har du tips, tricks eller bemærkninger, så skriv tilpremium@jp.dk. Vi svarer altid.
Godmorgen! Briefing ønsker alle læsere et godt nytår, og vi lægger ud med lidt af enskelsættende begivenhedi detnordiske samarbejde.
Pastvangenpå grænsen mellem Danmark og Sverige vendte nemlig tilbage fra midnat - 61 år og nogle måneder efter, at dennordiske pasunionafskaffede paskontrollen mellem de nordiske lande. Baggrunden for den nye grænsekontrol kender de fleste nok til, men den er opsummeret i faktaboksen til venstre.
Danmark er det sidste af de nordiske lande, som indfører kontrol af identitetskort ved indrejse. Det såkaldtetransportøransvartræder i kraft i dag, hvilket betyder, at alle rejsende til Sverige skal fremvise pas eller billed-id.
Allerede 17. december indførteSverigeid-kontrol på busser, fly og tog til landet,Norgehar også indført transportøransvar og kræver pas med gyldigt visum eller andet rejsedokument samt billed-ID ved indrejse, og fra i lørdags kræverFinlandgyldigt visum for asylansøgere, der vil om bord på færgen fra Travemünde til Helsinki.
Den danske regering overvejer samtidig at indføre id-kontrol pågrænsen til Tyskland, sagde statsminister Lars Løkke Rasmussen (V) i sin nytårstale.
I praksis blev grænsekontrollen indført fra togafgangen fra Kastrup kl. 23.46, og ifølge formanden for Pendlerklubben Kystbanen,Michael Randropp,gik det ikke for godt. Han forudser store problemer og omfattende forsinkelser, når det store pendlertræk mod Sverige sætter ind i eftermiddag. Desuden risikerer detailhandelen i København lavere omsætning, for mange vil opgive en shoppingtur med en rejsetid, der er fordoblet, mener Randropp. Mere optimistisk er DSB's trafikinformationschef,Tony Bispeskov, der kl. 6 i morges meldte, at nattens kontrol var gået »stille og roligt«.
DR Nyhedervar også i Kastrup i nat og har lavet dennelille reportage.Statsradiofonienhar desuden lavet en lillepraktisk guide til rejsenmellem Danmark og Sverige med svar på fem udfordringer, som rejsende vil støde på fra mandag, og ogsåTV 2 Nyhedernehar anlagt enpraktisk vinkelpå mandagens trafik over Øresund.
Det er også muligt at følge dagens udvikling i grænsekontrol-sagen på Jyllands-Postensliveblog på dette link.
På denne plads ville vi rigtig gerne have vist dig indholdet, men det
        kan vi desværre ikke, da du har fravalgt cookies. Vil du se indholdet
        skal du acceptereMarketing og Statistik, det gør du her:opdater dit samtykke.
De reelle konsekvenser af grænsekontrollen vil formentlig først kunne mærkes i løbet af dagen og ugen, men allerede nu peger flere kilder på dedilemmaer, der vil dukke op som følge af transportøransvaret. Et eksempel er fra Bornholm, hvor fleretransportselskaber- der blandt andet kører kræftpatienter fra Bornholm til Rigshospitalet -efterlyser mere information. Hvor alvorligt skal man f.eks. tage truslen om bøder på 50.000 svenske kr., hvis man opdager, at endødssyg kræftpatienthar glemt sit id-kort, spørgerJohn Jalkiewicz fra John's Turistfart.
Og flere kildersiger til BT, at den nye grænsekontrol kan sætteskub i menneskesmuglingenover Øresund, Østersøen og Kattegat, fordi opbuddet af toldere er begrænset i de små havne på vestkysten i Sverige.
StatsministerLars Løkke Rasmussenvar sent oppe i aftes og skrev på Facebook, at grænsekontrollen er et»tilbageskridt«for Øresundsregionen, men at regeringen har prioriteret »ro og orden« højest. Han bebudede samtidig etpressemøde i dag kl. 12, hvor han vil orientere om de første 12 timer med kontrollen.
På denne plads ville vi rigtig gerne have vist dig indholdet, men det
        kan vi desværre ikke, da du har fravalgt cookies. Vil du se indholdet
        skal du acceptereMarketing og Statistik, det gør du her:opdater dit samtykke.
Måske kan Løkke og regeringen trække vejret lidt lettere i de kommende vintermåneder. Antallet af flygtninge og migranter, som ansøgte om asyl i Sverige, faldt nemlig markant i december, viser nyetal fra Mi­grationsverket. Eksperter vurderer, at den svenske kontrol ikke umiddelbart vil øge asylpresset på Danmark,skriver Berlingske.
Og hvorfor er det så lige, at medierne - også her i Briefing - beskæftiger sig så meget medflygtninge og indvandrere? Ja, ganske enkelt, fordi at vi danskere generelt synes, at flygtninge og integration er vores allerstørste problem. Emner som sundhed, ældrepleje og skat kommer langt nede på listen, viser en ny meningsmåling, somUgebrevet A4offentliggør her til morgen.
Finans skriver, at vi i fremtiden skal til at regne med kæmpestorevindmøller på 150 meters højdeogså på landjorden. Det er nødvendigt, hvis der skal produceres mere grøn energi, siger vindmøllebranchen. Erhvervs- og vækstministerTroels Lund Poulsen(V) er dog ikke enig og siger, at befolkningens omfattende modstand må veje tungest.
Til udlandet:
I USA komDonald Trumpi går noget på glatis, da han i et interview med CBS-værtenJohn Dickersonskulle forklare, om det er godt eller skidt, at al-Qaeda har brugt optagelser med ham i en ny hvervevideo,skriver Politico.
Kan Polen risikere atmiste sin stemmeret i EU? Ja, i den yderste konsekvens, skriver en række internationale medier som opsamling på det polske parlamentshidsige lovjagt op til jul, der blandt andet giver finansministeren ret til at ansætte chefer for landets statslige tv og radio. Det har ophidset en række EU-topfolk, som er parat til at sætteEU's ""retsstatsmekanisme""i gang, skrivernorske Aftenposteni et fint overblik.
Og så lige et nytårsønske af de mere specielle. Facebook-ejerenMark Zuckerberghar proklameret, at han i 2016 vil sætte gang i udviklingen af en»robot-butler«,skriver ReutersogBBC. Enpersonlig assistent med kunstig intelligens, der kan løse mindre opgaver i hjemmet, skriver Zuckerberg på Facebook, hvor knap 20.000 (!) har kommenteret hans planer.
På denne plads ville vi rigtig gerne have vist dig indholdet, men det
        kan vi desværre ikke, da du har fravalgt cookies. Vil du se indholdet
        skal du acceptereMarketing og Statistik, det gør du her:opdater dit samtykke.
kræftsyge Bjørn Frostsov ind lørdag morgen. Mange har i magasinet Euroman fulgt Frost i kampen mod leukæmien, der ramte ham i 2013, og tusinder har fulgt hans opdateringer på Twitter, Facebook og Instagram. På Twitter blev Frost derfor hyldet ved hashtagget#jegdrikkermedbjørn.
Det har også vakt opsigt, at kendis-bloggerenAnne Sophia Hermansenhar valgt at flytte fra Nørrebro. Ikke på grund af det faktum, at hun flytter, men fordi det er sket efter en rækkenegative oplevelsermed indvandrerunge i lokalområdet, som hun har beskrevet i sinblog på Berlingske.
Mindst to blev dræbt, da etjordskælv i nat ramte Indieni nærheden af grænsen til Bangladesh og Myanmar, skriver Aljazeera. Skælvet blev målt til at have en styrke på6,7 på richterskalaen.NyhedsbureauetAFPopgør tabstallet til otte. Facebook har efter skælvet aktiveretfunktionen Safetycheck, hvor overlevende kan finde hinanden.
Den norske by Bergen er i alarmberedskab på grund af denluftforurening, der i de seneste dage har ligget over byen,skriver Bergens Tidende. Der er meldt om koldt vejr, som kan forværre situationen, de kommende dage, og derfor holdt byrådet i aftes krisemøde og drøftede forholdsregler. Blandt andet overvejes det at indførerestriktioner på bilkørsel.
Saudi-Arabien brød i aftes dediplomatiske forbindelser med Iranog har bedt landets diplomater om at forladet landet inden for 48 timer. Årsagen er Irans hårde fordømmelse af kongerigets henrettelse af denshiamuslimske leder Nimr al-Nimr, og iranske demonstranters efterfølgende stormløb på den saudiarabiske ambassade i Teheran.
Britiske myndigheder undersøger i øjeblikket, om Storbritannien har fået en ny""Jihad-John""på halsen. På en ny video, der er dukket op på de sociale medier og viser drabet på fem mænd i orange fangedragter, optræder en mand, der taler engelsk med britisk accent, skriverThe Telegraph.Også en mindreårig engelsktalende dreng optræder i videoen, oplyserThe Guardian.
Berlingske:Der skal indføres enmillionærskat,formueskattenskal tilbage,arvesummerpå over 750.000 kr. skal pålægges 15 pct.ekstraafgift, ogselskabsskattelettelsernefra Vækstplan DK fra 2013 skal trækkes tilbage. Sådan lyder de centrale forslag iEnhedslistens udspil til en ny skattereform.
Politiken:Som den første kommune i landet har Frederiksberg Kommuneansøgt om dispensationtil at droppeobligatoriske lektiecafeerogunderstøttende undervisning, hvis skolerne ønsker det.
Information:Danmark risikerer at få endnuflere asylansøgere, hvis der indføresgrænsekontroltil Tyskland. Kontrollen vil få mange flygtninge til at søge om asyl i Danmark, vurderer en ekspert i grænseforskning.
Ekstra Bladet:En18-årig sønaf den dømte og udviste fynske bandeleder Fisfis afviser at haveflirtet med hellig krigog have rost terrorangrebet mod Charlie Hebdo. Anklagerne fremgår af enrapportfra det kriminalpræventive tilsyn.
Fra midnat har Sverige i dag indførtgrænsekontrol, og det betyder ikke mindst i Øresundsregionen en noget længere rejse mellem Danmark og Sverige, fordi alle passagerer skal gennem en kontrolsluse ogvise pas eller billed-id.
Senere på dagen holderDansk Håndbold Forbund pressemøde(kl. 13.30), hvor herrelandstrænerGudmundur Gudmundssonfortæller, hvordan nationens helte er kørende inden Golden League i Frankrig, der er opvarmning til EM i Polen sidst i januar.
Se det store udvalg af Premium-artikler påPremiums forside. Her er adgang til alle Premiums sektioner; Indblik, Indland, International, Erhverv, Kultur/Anmeldelser, Sport, Livsstil med mere.
Meld dig til Premiumi dag, hvis du ikke allerede er abonnent. Den første måned er gratis, og der er ingen binding."
2015-11-09,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/erhverv/ECE8195657/toyota-satser-milliarder-paa-udviklingen-af-kunstig-intelligens/,Toyota satser milliarder på kunstig intelligens,"De mange kloge hoveder skal dog ikke udvikle biler, men kunstig intelligens.","Toyota har investeret syv milliarder kroner i et nyt forskningscenter, der skal væbne firmaet til kamp mod Google. For kapløbet om fremtidens bil handler mere om computerkraft end hestekræfter.
TOKYO - »Det er sjovt at køre bil,« lyder Toyotas klassiske slogan. Google har måske et lidt andet motto: »Det er sjovt at blive kørt i bil.«
Det fiktive slogan bør siges med et glimt i øjet, men der er også alvor bag. For fremtidens computerdrevne transportmidler vil i stigende grad kunne køre uden en chauffør bag rattet. Teknologien"
2015-11-19,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/okonomi/ECE8224739/er-du-klar-til-den-fjerde-industrielle-revolution1/,Er du klar til Den Fjerde Industrielle Revolution?,Videnskabelige og teknologiske gennembrud – fra kunstig intelligens til præcisionsmedicin – vil uundgåeligt,"Baggrund: Perspektiverne for den dramatisk forandrede verden bliver temaet for World Economic Forums årsmøde i Davos.
Er en gågade uden en fotoforretning utænkelig?
Nej, ikke længere, men det er kun relativt få år siden, at det var utænkeligt.
Man skal heller ikke så langt tilbage i erindringen, før der var heftig lokal debat om, hvordan pengeinstitutterne med deres filialer dominerede gadebilledet.
Også det hører fortiden"
2015-11-07,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/jpaarhus/debat/breve/ECE8192563/Fremtidens-erhverv-er-kreative/,Debatindlæg: Fremtidens erhverv er kreative,"at se nærmere på, hvilke job og arbejdsfunktioner der vanskeligt kan erstattes af automatisering og kunstig","Det er afgørende, at vi gør alt, hvad vi kan for at skabe endnu flere arbejdspladser i de brancher, som er nogle af de mest resistente,  når vi taler outsourcing og automatisering.
Niels Milling, underdirektør, Dansk Erhverv | Anna Porse Nielsen, direktør, Manto | Christian Schwarz Lausten, partner, Seismonaut
Vi er ude af krisen. Sådan lyder budskabet nu fra både Christiansborg og direktionsgangene overalt i landet.
I takt med at opsvinget bider sig fast i Danmark, diskuterer både politikere og erhvervsledere stadigt mere intensivt, om jobskabelsen følger i kølvandet på de positive strømninger. Faktum er, at mange virksomheder gennem lavkonjunkturen har effektiviseret.
Så nu, når væksten kommer, har de slet ikke brug for at ansætte på samme niveau som tidligere.
Den udvikling vil fortsætte. En undersøgelse foretaget af forskere fra Oxford University konkluderer, at vi i fremtiden vil se 37 pct. af alle job erstattet af maskiner inden for de næste 10 år.
Hvis ikke vi gør noget her i Danmark, risikerer vi for alvor at miste arbejdspladser, og det er ikke blot de arbejdspladser, som traditionelt er blevet outsourcet.
Løsningen er at se nærmere på, hvilke job og arbejdsfunktioner der vanskeligt kan erstattes af automatisering og kunstig intelligens i den nærmeste fremtid. Svaret er job i den kreative sektor. Fremtidens erhverv er i høj grad kreative, og det er bl.a. disse arbejdspladser, Danmark skal leve af lige om lidt.
Det kræver en langt mere koordineret og strategisk indsats end det, vi hidtil har set i Danmark. Erfaringer fra særligt England og vores arbejde med Region Midtjyllands satsning på de kreative erhverv, More Creative, har vist os, at der særligt er fire områder, hvor man skal sætte ind.
Data is king. I England blev de kreative industrier først taget seriøst, da de blev målt og vejet og kunne dokumentere deres størrelse. Udfordringen er, at de er vanskelige at beskrive ved hjælp af traditionelle branchekoder. Brancherne udvikler sig ekstremt hurtigt, og helt nye opstår i krydsfelterne mellem nye og traditionelle brancher. Der er behov for nye målemetoder og nuancerede tal for, hvordan vi taler om den kreative økonomi i Danmark.
Organisering og sammenhæng. Hver især er de kreative brancher små, men ser vi på tværs, er de store. Sammenhæng er derfor centralt, hvis de kreative erhverv skal have samme gennemslagskraft som andre brancher. Det handler om forretnings- og kompetenceudvikling, ledelse, internationalisering og tiltrækning af kapital.
Politisk platform. Der er behov for politisk fokus på barrierer for udvikling af de kreative erhverv. England har givet dem en samlet platform i form af Creative Industries Council, der består af en kombination af repræsentanter fra de kreative brancher, relevante organisationer samt repræsentanter fra det politiske system.
Tilpasset erhvervsservice. Erhvervsserviceinfrastrukturen bør forankres i mindre enheder med særlige fagfokus. Der skal være en indgang til et erhvervsservicesystem, der på den kreative industris præmisser kan lette adgangen til kapital, forretningsudvikling og kobling til relevant viden og samarbejdspartnere.
Vi mener, at den kreative industri bør være et centralt indsatsområde. Det er afgørende, at vi gør alt, hvad vi kan for at skabe endnu flere arbejdspladser i de brancher, som er nogle af de mest resistente, når vi taler outsourcing og automatisering.
De kreative erhverv skaber værdi – både i form af vækst og arbejdspladser og som værdiskabere i andre brancher. Et første skridt kunne være at etablere et råd for de kreative industrier efter britisk forbillede og få lagt en samlet strategi for de kreative erhverv, som er langt mere ambitiøs end det, vi hidtil har set.
Indtil det er en realitet, må vi i det private erhvervsliv og i regionalt regi fortsætte med at udvikle mulighederne for de kreative erhverv. Det sker bl.a., når Region Midtjylland inviterer repræsentanter fra Storbritanniens Creative Industries Council til konferencen ”A More Creative Denmark” den 10. november i Aarhus. Her vil vi lade os inspirere af den succesfulde britiske model – måske skulle de danske politikere gøre det samme."
2015-09-18,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/livsstil/digitalt/ECE8031994/beroemt-plastblondine-bliver-endelig-intelligent/,Barbie får indbygget kunstig intelligens og Wi-Fi,En prototype af Mattels verdensberømte Barbie-dukke er blevet udviklet med kunstig intelligens (A.I.),"
Barbie er ikke blevet meget klogere gennem årene, siden den blev lanceret i 1959. Men nu er der endelig ved at ske noget.
En prototype af Mattels verdensberømte Barbie-dukke er blevet udviklet med kunstig intelligens (A.I.). A.I. tillader dukken - der går under navnet ""Hello Barbie"" - at tale og svare på komplekse spørgsmål såsom: ""Tror du på gud?"".
Den nye Barbie-dukke blev offentliggjort i en New York Times-artikel før dens amerikanske lancering i november.
Dukken kombinerer den kunstig intelligens med en mikrofon, WIFI og stemmegenkendelses-egenskaber, så den kan kommunikere mere end 8000 linjer af præ-indspillet dialog.
(Se teknologi-mediet CNET's skræmmende livagtige interview med den intelligente Barbie-dukke nedenfor. Barbie kender blandt andet til Isaac Newtons Love og mikroorganismer.)
På denne plads ville vi rigtig gerne have vist dig indholdet, men det
        kan vi desværre ikke, da du har fravalgt cookies. Vil du se indholdet
        skal du acceptereMarketing og Statistik, det gør du her:opdater dit samtykke.
Stemmegenkendelses-softwaren fungerer således, at Barbie lytter efter ""nøgleord"", der udløser særlige svar fra dukken.
For eksempel svarer Barbie ""Godt! Også mig!"", når man siger ord som ""godt"" eller ""fantastisk"". Barbie kan også huske svarene - for eksempel hvis dukken har fået fortalt, at en person i familien er død. Den kan efterfølgende huske dette, så den undgår sådanne følsomme emner i fremtiden.
- Du har ret. Jeg burde undskylde. Jeg er ikke gale mere.
- Fantastisk. Jeg ved bare, at vi bliver gode venner.
- Jeg tror en persons tro er noget meget personligt for dem.
- Det lyder som noget, du skal snakke med en voksen om.
- Bare husk. Du blev venner med mig lige med det samme.
- Har du nogensinde følt dig jaloux over noget?
Selvom Barbie med kunstig intelligens naturligvis ikke kan narre voksne til at tro, at hun er virkelig, så er det anderledes sandsynligt, at børn kan tro det.
- Det er meget svært [for unge børn] at skelne virkeligt fra ikke-virkeligt, siger professor Doris Bergen, der forsker i uddannelses-psykologi ved Miami University i Ohio, til New York Times.
Mennesker har evnen til det, der på engelsk hedder ""to anthropomorphize"" - at tro at livløse objekter i et eller andet omfang er menneskelige eller i live. Særligt børn har tendens til dette, da de ofte giver sig hen til fantasiens verden frem for at konfrontere verdens kølige realiteter.
Legetøjsproducenten Mattel kom under beskydning i år efter privatliv-forkæmpere rejste bekymring om, hvorvidt en særlig version af dukken optager samtaler mellem barnet og plast-skabningen og overfører dem til en server.
Dukken kaldet ""Eavesdropping Barbie"" vækkede så meget debat, at en online underskrift-indsamling blev startet for at få den fjernet fra hylderne. Over 4000 støttede sagen.
- Hvis jeg havde et ungt barn, så ville jeg være meget bekymret, hvis barnets intime samtaler med en dukke blev optaget og analyseret, sagde Angela Campbell fra Center for Privacy and Technology ved Georgetown University dengang.
Om den nye Barbie med kunstig intelligens optager samtaler og gemmer dem i skyen er endnu uvist. Men Mattel ved i hvert fald, hvilken dukke-drøm, de jagter. De skrev i en pressemeddelse i år:
- Piger fra hele verden har det som nummer et drøm at tale med Barbie. Og med Hello Barbie gør vi den anmodning til en realitet.
Dukken snakker dog indtil videre kun engelsk."
2015-10-04,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/erhverv/ECE8076279/i-japan-er-kunstig-intelligens-saa-avanceret-at-den-er-blevet-seksuel/,"Kunstig intelligens i Japan er så avanceret, at den bliver seksuel - og forbudt",Inden for de næste år kan for eksempel droner programmeres med nok kunstig intelligens til at blive fuldt,"Den kommende revolution inden for kunstig intelligens og robotteknologi kan vende op og ned på både industrien, gadebilledet, privatlivet... selv sengekammeret.
TOKYO - Der kan stå mange sære ting i en produktvejledning. Men Softbank - en af Japans største teknologi- og mobilselskaber - bør måske indstilles til årets førstepræmie. I juni åbnede firmaet for salget af robotten »Pepper«, der både kan interagere med sin ejermand og aflæse dennes følelser. Pepper blev revet væk fra hylderne, for den"
2015-10-10,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/nyviden/ECE8094323/til-kamp-mod-trusler-og-chikane-online1/,Sådan stoppes had på internettet?,Kunstig intelligens kan hjælpe Kunstig intelligens kan også fungere som hjælpeforanstaltning.,"Twitter har fået øjnene op for de overgreb, som kvinder udsættes for på internettet, og samtidig bliver det lettere at opspore gerningsmændene ved hjælp af særlige systemer og algoritmer.
Aviva Rutkin
»Jeg glæder mig til at voldtage dig.« Sådan lød en af de anonyme beskeder, som blev sendt til Janelle Asselin, der bor i Los Angeles i USA, og som arbejder som tegneserieredaktør og forfatter.
Janelle Asselin havde skrevet en artikel om forsiden til tegneserien Teen Titans, volume 1, hvor hun især kritiserede, at den kvindelige"
2015-09-29,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/indland/ECE8066745/Barbiedukken-bliver-v%C3%A6kket-til-live-%E2%80%93-og-vil-l%C3%A6re-dit-barn-at-kende/,Barbiedukken bliver vækket til live – og vil lære dit barn at kende,"af stemmegenkendelsessoftware, som Mattel har skabt i samarbejde med firmaet Toy Talk, der forsker i kunstig","Baggrund: Firmaet Mattels gamle Barbiedukke udkommer til november i en version, der kan revolutionere legetøjsmarkedet: Plastikdukken fører samtaler med USA’s børn.
Ved første øjekast ligner Mattels seneste Barbiedukke, kaldet Hello Barbie, sig selv. Hendes hår er blond, tenderende mod guldfarvet. Hun er tynd og iført en hvid top og stramme jeans.
Ved nærmere eftersyn er hendes lår imidlertid blevet en anelse tykkere. Det er ikke en konsekvens af, at Mattel vil komme de feminister i møde,"
2015-08-27,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/kultur/ECE7967709/lisbeth-salander-i-kamp-mod-nsa-og-kunstig-intelligens1/,Lisbeth Salander i kamp mod NSA og kunstig intelligens,Kunstig intelligens og NSA Hvordan vil man kunne mærke din indignation i bogen?,"Afløseren: Stieg Larsson er død, men Lisbeth Salander og Mikael Blomquist lever videre. Forfatteren David Lagercrantz har skrevet videre på Millenium-trilogien, og her forklarer han hvorfor og hvordan.
Mikkel Fyhn Christensen
David Lagercrantz prøver, men iklædt håndsyede sko og et skræddersyet, blåternet jakkesæt er der grænser for, hvor meget ydmyghed han kan udstråle. Skjortens øverste to knapper står åbne, men han ser ikke specielt afslappet ud. Han lægger først det ene ben over det andet. Så forsøger han omvendt, men det virker heller ikke for ham."
2015-09-20,Jyllands_posten,Kunstig intelligens,https://jyllands-posten.dk/nyviden/ECE8033939/Robotter-bliver-den-industrielle-revolution-p%C3%A5-speed/,Den industrielle revolution på speed,Vi kommer alle sammen til at forholde os til en virkelighed med både robotter og former for kunstig intelligens,"Fremtid: Robotter og kunstig intelligens er så langt  fremme, at vores dagligliv og arbejdsmarked bliver  totalt forandret i de kommende år. Konturerne er  allerede tydelige, og vi skal forberede os på en svær  overgangsfase, mener forfatter til ny bog om robotter.
Rasmus Karkov
Naturens herredømme er ved at rinde ud på vores klode. Vi er meget tæt på, at kunstige mennesker og dyr bliver en del af vores hverdag, og maskiner kommer til at påvirke vores liv på måder, vi knap kan forestille os. Robotter vil blive en del af vores arbejdsdag, vores fritid, vores sexliv, vores sociale relationer og blive afgørende for"
